ecg_actividad1,ecg_actividad2
-0.014331007389614608,-0.15636743947720788
-0.010216233136743025,-0.1572727598894917
-0.008590884951856975,-0.15408926466944275
-0.009729612385936651,-0.15054409799366203
-0.012775138246403667,-0.14737947427512513
-0.015459401751875664,-0.14445059249381487
-0.01505448771037257,-0.14304753883918106
-0.01114185366041938,-0.14323497582146902
-0.004602238275976349,-0.143284911378232
0.002720920981724718,-0.1394483372140317
0.008245781722316431,-0.13045061741280528
0.011795295719018078,-0.12465558644335631
0.014295423568913385,-0.12865987465010945
0.016511616128024268,-0.13437992790371853
0.019816171178703976,-0.1351088771402137
0.02393358674773323,-0.1362077572017452
0.02774869308470473,-0.13984031519794454
0.03096581243401679,-0.14131389220247462
0.03301603843270487,-0.13874835928913135
0.03399494245541975,-0.1320121920745987
0.034631309990058694,-0.12094872845190285
0.035077963852584305,-0.10981544303447223
0.03556881490917409,-0.10356861655855853
0.03625010338330141,-0.10196551903810992
0.03690655007567398,-0.1030999039752262
0.037477599410080865,-0.10373572999664779
0.037871398822863334,-0.09932294460586166
0.03797809434538164,-0.08987170872099923
0.03776107380242694,-0.07823302033301852
0.03703947726762967,-0.06855268492736015
0.035616125839278825,-0.06616467840741598
0.033342428927414895,-0.07177910559389249
0.03011790592172496,-0.08345029427517474
0.026070483210727517,-0.09889649281720213
0.02142260653809464,-0.11441985706229073
0.016305182153799242,-0.12953197012947232
0.010904629942698977,-0.1453758092719396
0.005458345875306867,-0.1617933380102561
0.00017674211952166952,-0.17922067291884228
-0.004674339641716668,-0.19627901194728467
-0.008893912972326001,-0.2104201997776163
-0.012513044629028906,-0.2206697171036232
-0.01562918363045027,-0.22605633465778036
-0.01828019854817201,-0.22625153449706553
-0.02056983532052567,-0.22215284499457782
-0.022644321157765903,-0.21461455316091457
-0.024633540376196132,-0.20461810073894837
-0.026718308456499015,-0.19271508103955676
-0.02900683030501813,-0.17884757612727728
-0.03137408839779889,-0.16279387542517182
-0.033660093972249804,-0.144814575969462
-0.035853326131144926,-0.127329610258638
-0.03796714825734112,-0.11329216196267508
-0.04008282209338679,-0.10412930360243677
-0.042351498995063686,-0.10130338598618507
-0.04479598572695194,-0.10608994997772243
-0.04747439453225059,-0.11706545195650139
-0.05063834484604415,-0.12869467282740196
-0.05446511606615665,-0.13537901222215964
-0.058907969714208024,-0.136481154883756
-0.06371099235367868,-0.13401494247307472
-0.06821659169702542,-0.13295683473033995
-0.07148237563873414,-0.13947306330512277
-0.07257218745753004,-0.15294457328825417
-0.07029301092633009,-0.16851281244373717
-0.06306538353735561,-0.17838186309268
-0.05141404846156317,-0.17537588933129655
-0.041125067670859904,-0.16587566726002
-0.036378537029232084,-0.15846173231832825
-0.03136298778028784,-0.15080979727878968
-0.021552571531654904,-0.14357483712643285
-0.013353316552255126,-0.142986606505936
-0.011049828662142842,-0.1494539092639455
-0.0108639718908935,-0.1564458529691858
-0.011189839936736503,-0.15848496180123686
-0.013645816681945595,-0.15658765684756196
-0.017798429452427173,-0.15317540340560495
-0.02265767187304511,-0.15113622493589404
-0.028113889902098992,-0.15476879917118305
-0.03352728338206989,-0.1630657282495826
-0.03820327579315908,-0.17201020652873
-0.04218601249032474,-0.17793048989395807
-0.04557733298597503,-0.1762798270322759
-0.04826629733623029,-0.166664043001117
-0.05028902773209039,-0.15224741988762158
-0.0516664594623083,-0.13750455229355277
-0.052374293538786906,-0.12798943268297178
-0.05264044826717541,-0.12485953652571312
-0.05259857800861032,-0.12617507415225332
-0.05193983643077439,-0.12876102508453613
-0.05043250801813016,-0.12802247257588137
-0.04830294165801611,-0.12353675758591125
-0.04603454777097534,-0.11690684026504816
-0.04457213633571133,-0.10885630027912672
-0.044875539945135795,-0.10226271834551912
-0.04689512256922175,-0.10023458238220895
-0.049897350079929265,-0.10339552156981052
-0.05246678341246406,-0.10822317579020899
-0.05295412871868852,-0.1111970622820323
-0.051098749596045705,-0.11529661561889494
-0.047610515958639174,-0.12227559674497482
-0.04404889123238326,-0.12647618390287277
-0.04236588274727245,-0.12564593692884707
-0.042668195090056184,-0.12699539602243098
-0.04399700128683642,-0.1345355250536505
-0.04485405828242509,-0.14055767178028727
-0.043284112841405306,-0.13994556947065537
-0.039307366844813854,-0.13934193393982586
-0.0340644429190591,-0.1422727393772218
-0.02884751443435624,-0.14242216941877328
-0.025465718607857405,-0.13751294405456715
-0.024194461015531393,-0.13451644177692815
-0.02439102254381336,-0.1371270665865418
-0.025624771371437018,-0.13991263021316844
-0.027020005510991423,-0.13952877915261694
-0.028533430470814452,-0.1399130033329002
-0.030565541746513082,-0.14228075237371865
-0.032818999736640306,-0.14173875176884188
-0.035130046791020886,-0.13654644888061743
-0.03716454604267441,-0.1320651059097068
-0.03843074173041159,-0.1313670323179269
-0.039178116731408204,-0.1292562270440597
-0.039805507250647,-0.12243722718567997
-0.04049451647474159,-0.11555494795329954
-0.041638014809608284,-0.11083585348585422
-0.04360524163682801,-0.1036352567527048
-0.046613039487570465,-0.09129684513878318
-0.05087847200559622,-0.07594662761690979
-0.05627915814871744,-0.05940808988211809
-0.06202274769180534,-0.04376762932029004
-0.0671375638081381,-0.031331685820831
-0.07097770327869574,-0.019692682676147915
-0.07294249511047812,-0.00405421395378725
-0.07258038607346853,0.019941045008739895
-0.06979618108470721,0.05290577137821257
-0.06458772995001277,0.08213345138467387
-0.057569714620378784,0.09708156282951254
-0.05060893000011833,0.11068445150334984
-0.04547127653857187,0.13397407492473593
-0.04233939744093478,0.1569792513859865
-0.04002786761669639,0.1730400836699304
-0.035168751748838316,0.1840562604208685
-0.023886539281570533,0.1874524032963139
-0.0055008558179112385,0.18252756073723972
0.018846520108020393,0.17147304256377918
0.04628674744853516,0.15195470906065214
0.07268998592591318,0.12206604269009819
0.09704412220295819,0.08357116468693675
0.11945942504857995,0.03759336895578258
0.1394488515847655,-0.015343831114502927
0.15751259283789731,-0.07354130664696608
0.1727096198443585,-0.13499940360832624
0.18392174838791733,-0.1980610530056999
0.19260489937705938,-0.2614875550249426
0.200126047811893,-0.32391276820770065
0.20686322257357878,-0.3830583782554581
0.2128282291657104,-0.4363068322321875
0.2158050930937043,-0.48084839851327904
0.21305208992072636,-0.5142963109639417
0.20436657058477484,-0.5365088541286432
0.19029296660442263,-0.5494215115042658
0.1719608090130026,-0.5571781242170862
0.15097852569161704,-0.5644507454091445
0.1262103022055325,-0.5724288898808
0.09500288220878139,-0.5794496206260695
0.05434418268774766,-0.5804863116766145
0.0013717829280275283,-0.5695510828286096
-0.0626834447913685,-0.546885922633121
-0.1328547781925254,-0.5163700987082422
-0.20077658330302794,-0.4845716991930881
-0.25682860596578777,-0.4596682333369832
-0.29689822017791706,-0.44254377467628875
-0.32075010516968416,-0.43005972840729983
-0.3316668557918772,-0.4179775018206141
-0.3366268188541593,-0.4001363166963555
-0.33976565674925807,-0.37657730465474065
-0.34310889680115836,-0.3509806014512636
-0.3460809565710123,-0.32675473947500056
-0.3455699249052706,-0.3085846307632544
-0.3419280434615666,-0.29600669793284906
-0.33667395969527886,-0.28509633016880126
-0.3319624224233766,-0.2723041944904947
-0.3297693775477037,-0.2533510832681263
-0.3249419757639514,-0.22864549112796098
-0.3132574495236155,-0.20243306655125984
-0.30087345748173633,-0.18003523949909986
-0.29291983609308303,-0.16623844008096564
-0.28703378056899864,-0.1572389928848979
-0.28204281722311614,-0.1475313147946922
-0.27809351464369475,-0.13922690892545134
-0.2731402723312151,-0.132137167635881
-0.266542993991769,-0.12083287654048298
-0.2581211103467358,-0.10410265695115813
-0.2454438155780046,-0.08753306839448254
-0.22664203595597726,-0.07567377494832925
-0.20161085412672822,-0.06663112436466005
-0.17156178856524457,-0.05833419185907356
-0.14090874555058128,-0.05053701570283359
-0.11488948139351861,-0.0411745046207196
-0.09532673457403054,-0.029290896868984694
-0.08233149234279113,-0.01474373160131402
-0.07392010014930143,0.004780889985618294
-0.06659346106560762,0.02878588814596239
-0.060267085905158294,0.0495259778094934
-0.05565830053829689,0.061942089494052645
-0.05220245204607109,0.07382553641256683
-0.0501018264918215,0.09087444242165083
-0.04792550157584266,0.10397511847712065
-0.0438413144599573,0.10690541341498928
-0.03873806104634273,0.10534974031951141
-0.0335962470584502,0.10215442497375356
-0.02858567997053331,0.09472815467943876
-0.02427131621471165,0.08378599844420234
-0.020281368289162258,0.07229086335843557
-0.015882398659047364,0.06200513772859216
-0.01164448900149136,0.05482970813833481
-0.008028928818799656,0.05307829752493163
-0.004737015172083635,0.058294515470091256
-0.0016662981787644775,0.06824345541522801
0.001440527366743477,0.07265954334929782
0.005008171684372771,0.06539361610763011
0.008941027636354409,0.06055995647206813
0.01307265222634073,0.07018832790373425
0.017533438385115053,0.08280958909443978
0.022229057692569103,0.08975850695301435
0.026746029698769214,0.09762851673321289
0.030743129505848787,0.10776163308025978
0.03407377374470136,0.11609095887760648
0.03680476445310278,0.1232506276216543
0.039486643910356466,0.13112796931440496
0.042778341761032235,0.13999388107287264
0.046778738445129815,0.14930740974396553
0.05137791776801826,0.1583168861099296
0.056317437817158957,0.1663655898215773
0.06110217820268959,0.17257000145471418
0.06557978939767593,0.1765119378292479
0.06961597421396787,0.17824818654861319
0.07270100365303701,0.17780920331186945
0.07439807257732071,0.17539911879536832
0.07433887678624339,0.1709720604366667
0.07225872913808805,0.16442171388890162
0.06842307046629724,0.1560908901082802
0.06332322874871987,0.14642471262459647
0.05730877715423496,0.13605900137974514
0.05093644447130477,0.1258822358647171
0.044998196370291454,0.11669976201024332
0.04023699303561101,0.10931457565877126
0.0373507203830061,0.10450436918149118
0.03676778202810816,0.10279730413772073
0.03823630673228703,0.10440499976549111
0.041180563831876675,0.10920142890994075
0.04513619213334944,0.1166928563810508
0.04932058291594399,0.1258292378671731
0.052543624787058006,0.13482417065759777
0.053792196082219614,0.14201465038013295
0.0525235589566367,0.1469914778293606
0.04901893268255618,0.1507240009743316
0.04514461726804353,0.1562976663005042
0.04305040542343923,0.1669433764474508
0.04320439523223365,0.18233288855002303
0.045149074138257854,0.19959634799260198
0.04722526470995967,0.21289203800561157
0.047232334625079954,0.2157888358138952
0.04533418864044033,0.20823126110106277
0.04270152205706806,0.19424308183938246
0.04062867599624762,0.18115946825573834
0.040918772247710386,0.17580294770797936
0.043374571050963116,0.17208682447266951
0.04662308023782365,0.16311904364390525
0.04942977328625287,0.1551376024109613
0.050181603508702155,0.15251091600888828
0.04878252624060355,0.15342180871388797
0.046361440105295554,0.15913654381269923
0.04428751768997629,0.17063814542148084
0.044279421463358865,0.18687481434496622
0.046570154551138464,0.20839398532759387
0.050304990668207664,0.23376976203339397
0.054317114430570614,0.2558521736709489
0.05698097691785221,0.26808631538897654
0.057987266018864086,0.27019624732511266
0.05772515660993995,0.2643401239941838
0.05630724780567598,0.25533737924522676
0.054342650303877985,0.249955424778891
0.052048484396167494,0.2494173396462049
0.049694608068050095,0.2520803547819917
0.04884373098279858,0.2556681569787864
0.050870110935412806,0.2562713519991386
0.05600140015893158,0.2544407201801072
0.06354067638927184,0.25331425294869364
0.07077795497795734,0.255715230387246
0.07448990791488459,0.26492703172899024
0.0737958261539938,0.27939592733744667
0.0689703141696674,0.2945488587389312
0.06154089464804321,0.30616708751307187
0.05411959513666006,0.3094712300085443
0.04733911684030389,0.30371128290099886
0.0415327326463919,0.29236490553133265
0.0382517036232503,0.28182472089980964
0.03833461125244921,0.27944857223614816
0.0425157512453375,0.286323545440445
0.05072335321294684,0.29902206894756506
0.05973892817894903,0.31059272775859675
0.06592727004120165,0.3122749415310557
0.06811004964612344,0.3034364286579585
0.0661960156928432,0.28787090238546886
0.06220739572366783,0.2707472313366365
0.05927103967663616,0.25978276425562297
0.05741565286494546,0.25637212190995046
0.05595129511445559,0.2590442731723215
0.05490161661524594,0.268593778884469
0.053495439606568974,0.2806377058913151
0.052483907641791755,0.28481471656076895
0.05301502711780054,0.27475366370147103
0.05418298781383108,0.256933601946335
0.05516804088406006,0.24189794675476636
0.05567357282583581,0.23693142806344863
0.0552068055409042,0.24560504796891708
0.054377931629520655,0.2539200613803766
0.0541013744364096,0.24655524572797738
0.054122040180088773,0.23413345862195573
0.05412553662097175,0.22669768864091502
0.053952323336692726,0.21805344526623835
0.05317133562884863,0.20740484443721652
0.05193911423666667,0.1967990656114462
0.0506436461902131,0.18380637681278583
0.049282126632912836,0.1700048076682882
0.047969795842458765,0.15816352143093118
0.0468251698485868,0.1476310400341474
0.04582939261016001,0.13798846378873886
0.04514260057142645,0.12855249717675882
0.04491661323257914,0.11906244851887494
0.04514920852884104,0.11403947844228998
0.04578851994144352,0.11617554893462027
0.046623091442535805,0.11823760015887633
0.04738638424567285,0.11417156055557195
0.04800102185794704,0.10818152477142595
0.04850531388770131,0.10327118358251136
0.04909699458497623,0.096761953791938
0.050033926358113025,0.08854990345932746
0.051280171716307464,0.08045627031236408
0.05265656605043023,0.07227053100721377
0.053910324150523,0.06295269084354649
0.054711289779196655,0.05195938592005147
0.05500975064994659,0.03966692813456741
0.05489966698181461,0.026302267643078903
0.05445963193109451,0.011099979166275179
0.053886018501267854,-0.006250253423881259
0.053304370416777935,-0.024996012206020747
0.0528509451177871,-0.043531886701553356
0.05288021930137327,-0.05840551322909939
0.05372685852993376,-0.06766059175429204
0.055592656070868864,-0.07607218259619426
0.05855925288263076,-0.0876203386023717
0.06238833168346434,-0.0974289783405899
0.0666307864060718,-0.10242402986719971
0.07085434784751256,-0.10821314996428827
0.07441624728429357,-0.11747685382072333
0.07637228314103649,-0.12495368344871972
0.07598301891596175,-0.12741980674241363
0.0731608242832323,-0.1273171570331411
0.06864006396093357,-0.12675332755286792
0.06448790545560165,-0.1278023830344271
0.06301836602264552,-0.13345668813494785
0.06493619998435118,-0.14290441639361
0.06990183276224476,-0.1519705509668105
0.0762648784647857,-0.15385727617334363
0.08168994219393563,-0.1447722579316511
0.085861305866262,-0.13560873598882803
0.0891870917663123,-0.13615026305775796
0.09196917713806406,-0.1363788510130576
0.09505175399928537,-0.12879358148775508
0.09786208357970749,-0.12161334324101793
0.09933013797766523,-0.11895445303649393
0.099461659572531,-0.11769597622451573
0.09816811565838951,-0.11800854956185113
0.09579327908532513,-0.12008571121747753
0.0932918040222939,-0.12259554587977836
0.09121981563302026,-0.12757891055322174
0.09008564924434381,-0.137066506707314
0.0902444779801048,-0.14913030491902
0.09141592806755527,-0.16170709766818203
0.0927219281078528,-0.1736522646900281
0.09321385433551474,-0.18297198087999864
0.09272038450226772,-0.1885446884863259
0.09164777235957818,-0.19072603716895267
0.09106044148034804,-0.19094263719171656
0.09212175920323602,-0.1910204875043128
0.09439381699530285,-0.19117903771164446
0.09646456809101393,-0.19076606783767516
0.09624510933991925,-0.18865580478776853
0.09153816093903017,-0.18331454914268228
0.08259449101621417,-0.1751254505702998
0.07156855498297864,-0.16534190974660326
0.06223372661364365,-0.15491001726123252
0.058859389449400945,-0.14515412334062164
0.062125801973326095,-0.13620505543934575
0.07010866968815167,-0.1273443918764972
0.07863491545573352,-0.11812879676095114
0.08239433010100228,-0.10795976602803421
0.08057652682852001,-0.0971524907834825
0.07485997316227264,-0.08694433496845994
0.06798293658323146,-0.0789072497223036
0.06408277754209332,-0.07475404995388142
0.0632908507149188,-0.07492765934374634
0.06395713917346352,-0.0788627202079006
0.0655322071250742,-0.08533459340334094
0.06643799284387697,-0.09263280920976615
0.06694384222826076,-0.10030140828780083
0.06817694019531959,-0.10849345505025344
0.06893585940211623,-0.11730436415697511
0.06835632775917974,-0.1271071576849879
0.06632488194657539,-0.1371362724935589
0.0628968720656199,-0.14606590856080737
0.06034267819803707,-0.15301751573977584
0.06015645939830977,-0.1565318360419949
0.058763413165749026,-0.15470728990645433
0.0535298418063425,-0.14737851898347554
0.04825889641437898,-0.13829166222663503
0.04538148556612302,-0.1311724942028577
0.04120612536135711,-0.12501272988771636
0.03383925515560918,-0.11850806061223496
0.02640101171733724,-0.11220524553668419
0.020636849990529532,-0.10546250440114144
0.015202397202213405,-0.09812969955943864
0.009646094289965452,-0.09142765291886214
0.004428553661280674,-0.08674952507368797
-0.0008647715301815309,-0.0855242357744255
-0.006594929737848444,-0.0879390239891112
-0.01282867106729498,-0.09362262708266399
-0.020026346632643965,-0.1027152224826823
-0.028469535813033048,-0.11278511561358402
-0.0378156323878932,-0.11624185968470567
-0.047069488596506774,-0.10857682907887242
-0.05404271561708408,-0.09795701814042002
-0.05654139028558472,-0.09303891522863342
-0.05428268088738144,-0.09203582371487297
-0.04847710710101122,-0.09353437138121164
-0.04232898169995462,-0.09746661782148888
-0.039707492653285346,-0.10125494149285533
-0.04149439524788932,-0.10754185308532814
-0.04690686040196879,-0.11916171199028734
-0.05382879666328778,-0.13109301910894247
-0.05914428844257583,-0.13915768584401286
-0.06290163818137219,-0.14407632313508742
-0.06650755983405862,-0.14655451292226168
-0.07103627797870014,-0.14924639329317635
